origen,unidades,sku,ahorro_de,ahorro_cargo_fijo,ahorro_envio,supuesto,producto,precio_unidad,precio_suelto,ahorro_ml,descuento_que_banca,tope_marca,marca,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,vendidas,item,user_product,crear_kit
multipack,4,CR01600000000PHBC2CA,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Cinturón Porta Herramientas Bulit 2 Cartucheras Multiuso Neg,62114.0,248456.0,22923.0,0.1204,0.15,Bulit,0.1204,la economía del kit,gold_pro,218552.69,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2747871056,MLAU2869432594,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2869432594
multipack,4,CR01600000MEDESCAI60,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Escuadra De Acero Inoxidable Bulit 40x60 Cm Metal Precision ,61867.0,247468.0,22923.0,0.1111,0.15,Bulit,0.1111,la economía del kit,gold_special,219981.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1946922416,MLAU1547434778,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1547434778
multipack,4,CR01600000INFS6240TA,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Inflador De Mano Bulit Serie 600 - Doble Extensión Azul,60004.0,240016.0,22923.0,0.1294,0.15,Bulit,0.1294,la economía del kit,gold_pro,208955.03,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2747444698,MLAU263845805,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU263845805
multipack,4,CR00200DSK36016,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas","Grifería De Baño Danska Arhus Monocomando Para Lavamanos, Cr",57957.0,231828.0,22923.0,0.1154,0.25,Danska,0.1154,la economía del kit,gold_special,205080.04,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1562314217,MLAU3165274379,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3165274379
multipack,4,CR01600000JDS8AZESTA,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Azada Y Escardillo Telescópico Serie 800,56425.0,225700.0,22923.0,0.1395,0.15,Bulit,0.1395,la economía del kit,gold_pro,194212.36,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2058541102,MLAU284639764,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU284639764
multipack,4,CR0030000000305 - 305A,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Cocina Doble Mi Pileta 305 64x37x18 - Outlet (305a) Pl,55000.0,220000.0,22923.0,0.1249,0.25,Mi Pileta,0.1249,la economía del kit,gold_special,192513.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1786908963,MLAU3970965676,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3970965676
multipack,4,CR0030000000305 - 305B,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Cocina Doble Mi Pileta 305 64x37x18 - Outlet (305b) Pl,55000.0,220000.0,22923.0,0.1249,0.25,Mi Pileta,0.1249,la economía del kit,gold_special,192513.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1786947761,MLAU3970976182,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3970976182
multipack,4,CR0030000000305 - 305D,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Cocina Doble Mi Pileta 305 64x37x18 - Outlet (305d) Pl,55000.0,220000.0,22923.0,0.1249,0.25,Mi Pileta,0.1249,la economía del kit,gold_special,192513.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA3314437116,MLAU3971009206,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3971009206
multipack,4,CR0030000000305 - 305F,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Cocina Doble Mi Pileta 305 64x37x18 - Outlet (305f) Pl,55000.0,220000.0,22923.0,0.1249,0.25,Mi Pileta,0.1249,la economía del kit,gold_special,192513.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA3314423900,MLAU3971003366,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3971003366
multipack,4,CR0030000000305 - 305E,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bacha Cocina Doble Mi Pileta 305 64x37x18 - Outlet (305e) Pl,55000.0,220000.0,22923.0,0.1249,0.25,Mi Pileta,0.1249,la economía del kit,gold_special,192513.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA3314410928,MLAU3971000006,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3971000006
multipack,4,CR0160000000CDBBR50L,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Candado Reforzado Doble Traba Aro Largo N° 50 Bulit Dorado,54301.0,217204.0,22923.0,0.1227,0.15,Bulit,0.1227,la economía del kit,gold_pro,190549.35,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2747741484,MLAU284762530,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU284762530
multipack,4,CR01600000000CDBAR30 X 4 UNIDADES,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",4 Candados Reforzado Acero Niquelado Bulit N° 30 Plateado,53688.0,214752.0,22923.0,0.128,0.15,Bulit,0.128,la economía del kit,gold_special,187265.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2686397818,MLAU3679524365,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3679524365
multipack,4,CR01600000CHMF30UT14 + CR0160000000CPHX200R,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Pistola Suprabond Hx 200 + Barras Finas Ultratransparentes R,43583.0,174332.0,22923.0,0.157,0.15,Suprabond,0.15,la marca,gold_pro,148182.2,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1877726595,MLAU293111702,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293111702
multipack,4,CR016000000SCRP18040,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Bulit Sierra Circular Plateada Disco Gris,40411.0,161644.0,22923.0,0.17,0.15,Bulit,0.15,la marca,gold_pro,137397.4,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2069086072,MLAU3089870508,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3089870508
multipack,4,CR0300000000039012NE,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Aplique De Pared Bidireccional Led 2w Aluminio Negro Lente N,39840.0,159360.0,22923.0,0.1725,0.25,180° Iluminación,0.1725,la economía del kit,gold_pro,131873.27,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA2768803206,MLAU2882082178,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU2882082178
multipack,4,CR016000000SRPD330MP,envío,0.0,22923.0,"el ahorro de envío supone que, sin el pack, serían compras separadas",Serrucho De Poda Bulit - Acero Sk5 - 330 Mm Negro,38797.0,155188.0,22923.0,0.1771,0.15,Bulit,0.15,la marca,gold_special,131909.8,4 unidades en una venta ahorran $22.923 de envío ($30.564 → $7.641),0,MLA1699114925,MLAU3844009522,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3844009522
multipack,4,CR0160000000000TPRBC,cargo fijo,3750.0,0.0,,Topetina Suprabond De Goma Rectangular Blanca Color Blanco L,3589.0,14356.0,3750.0,0.3342,0.15,Suprabond,0.15,la marca,gold_pro,12202.6,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),432,MLA2044414164,MLAU236119832,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU236119832
multipack,4,CR01600000DSA4CP1151,cargo fijo,3750.0,0.0,,Disco De Corte Bulit Para Amoladora S400 115mm 1,2498.0,9992.0,3750.0,0.4364,0.15,Bulit,0.15,la marca,gold_special,8493.2,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),307,MLA857692644,MLAU297756640,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU297756640
multipack,4,CR0010000545222,cargo fijo,3750.0,0.0,,Llave De Luz Sica - 1 Toma Enchufe Argentino + 1 Interruptor,3985.0,15940.0,3750.0,0.2735,0.25,Sica,0.25,la marca,gold_special,11955.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),269,MLA1130615064,MLAU215141981,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU215141981
multipack,4,CR0160000000ARNFL3GB,cargo fijo,3750.0,0.0,,Adhesivo Instantáneo Suprabond Flash Gel - Extra Fuerte,3756.0,15024.0,3750.0,0.2924,0.15,Suprabond,0.15,la marca,gold_special,12770.4,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),176,MLA872840590,MLAU278809767,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU278809767
multipack,4,CR01600000000ARNFL2B,cargo fijo,3750.0,0.0,,Adhesivo Instantáneo Suprabond Flash Líquido - Extra Fuerte,2719.0,10876.0,3750.0,0.4062,0.15,Suprabond,0.15,la marca,gold_special,9244.6,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),161,MLA872842249,MLAU209389384,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209389384
multipack,4,CR0160000000000ESL30,cargo fijo,3750.0,0.0,,Adhesivo Suprabond Silicona Líquida 30ml,3424.0,13696.0,3750.0,0.32,0.15,Suprabond,0.15,la marca,gold_pro,11641.6,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),154,MLA1523012518,MLAU305158541,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305158541
multipack,4,CR016000000ARNFL1X3B,cargo fijo,3750.0,0.0,,Adhesivo Instantáneo Suprabond Flash 3-en-1 Sin Desperdicio ,3244.0,12976.0,3750.0,0.3397,0.15,Suprabond,0.15,la marca,gold_special,11029.6,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),122,MLA1628237220,MLAU298018136,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298018136
multipack,4,CR0160000DSA4CP11516,cargo fijo,3750.0,0.0,,Disco De Corte Bulit Para Amoladora S400 115mm 1.6 Naranja C,2498.0,9992.0,3750.0,0.45,0.15,Bulit,0.15,la marca,gold_special,8493.2,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),120,MLA857691840,MLAU294069978,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294069978
multipack,4,CR020000000000006315,cargo fijo,3750.0,0.0,,Modulo Led Crafters 5054 Smd 3 Chips 30lm 12v Luz Color Azul,3120.0,12480.0,3750.0,0.3603,0.25,Crafters,0.25,la marca,gold_pro,9360.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),82,MLA1438312649,MLAU410198364,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU410198364
multipack,4,CR020000000000006717,cargo fijo,3750.0,0.0,,Conector Led Doble Hebilla Tira 5050 Rgb Monocromatico Luz M,3546.0,14184.0,3750.0,0.317,0.25,Hogar Liniers,0.25,la marca,gold_special,10638.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),71,MLA2072574360,MLAU3163020656,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3163020656
multipack,4,CR01600000DES7PH0X50,cargo fijo,3750.0,0.0,,Destornillador Bulit Cromo Vanadio S700 Phillips #0x50mm,3392.0,13568.0,3750.0,0.3238,0.15,Bulit,0.15,la marca,gold_special,11532.8,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),57,MLA855312381,MLAU277647585,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU277647585
multipack,4,CR0160000000000TPCSM,cargo fijo,3750.0,0.0,,Topetina Suprabond De Goma Redonda - Simil Madera - 4 Un,3766.0,15064.0,3750.0,0.3332,0.15,Suprabond,0.15,la marca,gold_pro,12804.4,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),53,MLA1388621249,MLAU278708869,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU278708869
multipack,4,CR022000000000002466,cargo fijo,3750.0,0.0,,Portalampara Receptaculo Blanco Negro Recto Alta Calidad E27,3872.0,15488.0,3750.0,0.2903,0.25,N2M Electrónica,0.25,la marca,gold_special,11616.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),52,MLA1848591708,MLAU406602153,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU406602153
multipack,4,CR020000000000006318,cargo fijo,3750.0,0.0,,Modulo Led Crafters 5054 Smd 12v 3 Chips 30 Lm Rgb - Rojo Rg,3120.0,12480.0,3750.0,0.3603,0.25,Crafters,0.25,la marca,gold_pro,9360.0,4 unidades en una venta ahorran $3.750 de cargo fijo ($5.000 → $1.250),50,MLA1437908027,MLAU407640410,https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU407640410
