origen,productos,juntos,lift,confianza,detalle,skus,precio_suelto,ahorro_ml,ahorro_de,cruza_umbral,descuento_que_banca,tope_marca,marcas,descuento,limita,tipo_publicacion,precio_kit_sugerido,motivo,items,user_product,crear_kit
se compran juntos,2,2,3.6,0.08,Adhesivo Suprabond Transparente  + Masilla Suprabond Erpox Acero 10,"CR0160000000SBDTR50B, CR0160000MPXEXA10100",16679.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,16679.0,"2 compras juntas, 3.6× más de lo esperable, confianza 8%","MLA1387618937, MLA860460310","MLAU298831110, MLAU208243095",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU298831110
se compran juntos,2,3,2.8,0.17,Zócalo Autoadhesivo Suprabond Si + Burlete Autoadhesivo Suprabond D,"CR0160000000000ZNOSM, CR01600000000SLTE5BI",22234.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22234.0,"3 compras juntas, 2.8× más de lo esperable, confianza 17%","MLA857856272, MLA863200953","MLAU209373308, MLAU237320801",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209373308
se compran juntos,2,2,3.0,0.08,Burlete Autoadhesivo Suprabond P + Burlete Autoadhesivos De Goma Pe,"CR0160000000000SLTVI, CR01600000000SLTD5MI",22007.84,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,22007.84,"2 compras juntas, 3.0× más de lo esperable, confianza 8%","MLA1864096025, MLA861014506","MLAU4170871399, MLAU293776265",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4170871399
se compran juntos,2,2,2.8,0.08,Topetina Suprabond De Fieltro Ma + Adhesivo Suprabond Transparente ,"CR01600000000TPRF30M, CR0160000000SBDTR50B",18379.31,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,18379.31,"2 compras juntas, 2.8× más de lo esperable, confianza 8%","MLA864705575, MLA1387618937","MLAU209411116, MLAU298831110",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209411116
se compran juntos,2,3,2.2,0.13,Burlete Autoadhesivo Suprabond D + Sellador Silicona Suprabond Neut,"CR01600000000SLTE5BI, CR01600000GFXNS5280T",22043.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,22043.0,"3 compras juntas, 2.2× más de lo esperable, confianza 13%","MLA863200953, MLA2074597444","MLAU237320801, MLAU3161712213",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU237320801
se compran juntos,2,2,2.6,0.07,Burlete Suprabond Goma Espuma No + Burlete Autoadhesivo Suprabond P,"CR01600000000000SLTN, CR01600000000SLTD5BI",18369.49,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,18369.49,"2 compras juntas, 2.6× más de lo esperable, confianza 7%","MLA931075172, MLA1864096019","MLAU209441954, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209441954
se compran juntos,2,2,2.4,0.14,Burlete Autoadhesivo Suprabond D + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTE5BI, CR01600000000SLTE5MI",21406.0,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,21406.0,"2 compras juntas, 2.4× más de lo esperable, confianza 14%","MLA863200953, MLA903945655","MLAU237320801, MLAU305012148",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU237320801
se compran juntos,2,2,2.2,0.08,Topetina Suprabond De Fieltro Ma + Adhesivo Suprabond Transparente ,"CR01600000000TPCF20M, CR0160000000SBDTR50B",17795.43,-5.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,17795.43,"2 compras juntas, 2.2× más de lo esperable, confianza 8%","MLA859036213, MLA1387618937","MLAU208237143, MLAU298831110",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208237143
se compran juntos,2,2,110.2,1.0,Percha Autoadhesiva Suprabond Pa + 20 Clavos Suprabond Para Colgar ,"CR016000000000AFXSRA, CR0160000000AFXPC120",24454.32,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,24454.32,"2 compras juntas, 110.2× más de lo esperable, confianza 100%","MLA904930384, MLA1445017864","MLAU305268536, MLAU257913473",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305268536
se compran juntos,2,2,94.5,0.5,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR0160000000LLV8VAC8, CR016000000LLV8VAC12",27523.0,-505.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,27523.0,"2 compras juntas, 94.5× más de lo esperable, confianza 50%","MLA866189564, MLA866189265","MLAU296040806, MLAU295801728",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296040806
se compran juntos,2,2,82.7,0.5,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC10, CR016000000LLV8VAC12",31310.0,-505.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,31310.0,"2 compras juntas, 82.7× más de lo esperable, confianza 50%","MLA866189367, MLA866189265","MLAU294458971, MLAU295801728",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294458971
se compran juntos,2,2,47.2,0.29,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR0160000000LLV8VAC8, CR016000000LLV8VAC10",28189.0,-505.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,28189.0,"2 compras juntas, 47.2× más de lo esperable, confianza 29%","MLA866189564, MLA866189367","MLAU296040806, MLAU294458971",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296040806
se compran juntos,2,10,17.5,0.48,Sellador Acrílico Suprabond Made + Sellador Acrílico Suprabond Made,"CR0160000000GMXM280N, CR0160000000GMXM280P",31466.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,31466.0,"10 compras juntas, 17.5× más de lo esperable, confianza 48%","MLA830680804, MLA830682732","MLAU208258443, MLAU208270053",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208258443
se compran juntos,2,2,32.7,0.22,Candado De Hierro Dorado Bulit N + Candado De Hierro Dorado Bulit N,"CR01600000000CDBH50D, CR0160000000CDBH40DL",28392.37,-505.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,28392.37,"2 compras juntas, 32.7× más de lo esperable, confianza 22%","MLA822565107, MLA822568139","MLAU208241861, MLAU208210887",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208241861
se compran juntos,2,2,32.7,0.22,Candado Bulit Bronce Macizo Stan + Candado De Hierro Dorado Bulit N,"CR01600000000CDBBS40, CR01600000000CDBH50D",26419.88,-505.0,cargo fijo,False,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,26419.88,"2 compras juntas, 32.7× más de lo esperable, confianza 22%","MLA828385142, MLA822565107","MLAU209394022, MLAU208241861",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209394022
se compran juntos,2,3,23.6,0.25,Burlete Autoadhesivo Suprabond D + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTE5MI, CR01600000000SLTP5MI",24142.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,24142.0,"3 compras juntas, 23.6× más de lo esperable, confianza 25%","MLA903945655, MLA1139034790","MLAU305012148, MLAU209270308",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU305012148
se compran juntos,2,8,12.3,0.33,Sellador Acrílico Suprabond Made + Sellador Acrílico Pintable Supra,"CR0160000000GMXM280N, CR01600000GMXACR280B",28915.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,28915.0,"8 compras juntas, 12.3× más de lo esperable, confianza 33%","MLA830680804, MLA826407146","MLAU208258443, MLAU232332180",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208258443
se compran juntos,2,2,18.5,0.18,Cinta Suprabond Autoadhesiva Dob + Adhesivo Suprabond Transparente ,"CR016000000000AFXWR2, CR0160000SBDTRPR100E",25975.08,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,25975.08,"2 compras juntas, 18.5× más de lo esperable, confianza 18%","MLA860849627, MLA2897755056","MLAU293505437, MLAU3801417385",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293505437
se compran juntos,2,6,10.0,0.27,Sellador Acrílico Suprabond Made + Sellador Suprabond Reparador De ,"CR0160000000GMXM280N, CR01600000GMXCTO280G",30272.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,30272.0,"6 compras juntas, 10.0× más de lo esperable, confianza 27%","MLA830680804, MLA842564403","MLAU208258443, MLAU289731511",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208258443
se compran juntos,2,2,16.0,0.18,Adhesivo Suprabond Montajes En P + Adhesivo Suprabond Transparente ,"CR016000000000MTJ150, CR0160000SBDTRPR100E",24595.97,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,24595.97,"2 compras juntas, 16.0× más de lo esperable, confianza 18%","MLA828370410, MLA2897755056","MLAU272183239, MLAU3801417385",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU272183239
se compran juntos,2,3,8.9,0.25,Burlete Autoadhesivos De Goma Pe + Burlete Autoadhesivo Suprabond D,"CR01600000000SLTD5MI, CR01600000000SLTP5MI",24653.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,24653.0,"3 compras juntas, 8.9× más de lo esperable, confianza 25%","MLA861014506, MLA1139034790","MLAU293776265, MLAU209270308",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU293776265
se compran juntos,2,2,10.5,0.14,Zócalo Autoadhesivo Suprabond Bl + Zócalo Autoadhesivo Suprabond Si,"CR0160000000000ZNOBI, CR0160000000000ZNOSM",24398.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,24398.0,"2 compras juntas, 10.5× más de lo esperable, confianza 14%","MLA1535106307, MLA857856272","MLAU3421346483, MLAU209373308",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3421346483
se compran juntos,2,3,7.9,0.14,Sellador Acrílico Suprabond Made + Sellador Acrílico Pintable Supra,"CR0160000000GMXM280P, CR01600000GMXACR280B",28915.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,28915.0,"3 compras juntas, 7.9× más de lo esperable, confianza 14%","MLA830682732, MLA826407146","MLAU208270053, MLAU232332180",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208270053
se compran juntos,2,2,5.3,0.11,Zócalo Autoadhesivo Suprabond Si + Burlete Autoadhesivo Suprabond P,"CR0160000000000ZNOSM, CR01600000000SLTD5BI",24396.49,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,24396.49,"2 compras juntas, 5.3× más de lo esperable, confianza 11%","MLA857856272, MLA1864096019","MLAU209373308, MLAU4170873065",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209373308
se compran juntos,2,2,5.0,0.09,Sellador Acrílico Pintable Supra + Sellador Suprabond Reparador De ,"CR01600000GMXACR280B, CR01600000GMXCTO280G",27721.0,-505.0,cargo fijo,False,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,27721.0,"2 compras juntas, 5.0× más de lo esperable, confianza 9%","MLA826407146, MLA842564403","MLAU232332180, MLAU289731511",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU232332180
se compran juntos,2,4,264.6,1.0,Alicate Aislado Bulit Profesiona + Pinza Bulit De Punta Semiredonda,"CR016000000PZAP10AL7, CR016000000PZAP10PS6",62384.46,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,62384.46,"4 compras juntas, 264.6× más de lo esperable, confianza 100%","MLA3037708514, MLA2624508686","MLAU3843934688, MLAU3645205975",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3843934688
se compran juntos,2,3,147.0,1.0,Candado Crafters De Máxima Segur + Candado Bulit Reforzado Acero Ni,"CR00800000CAN72, CR01600000000CDBAS50",54282.66,-1631.0,cargo fijo,True,0.0,0.15,"Bulit, Crafters",0.0,la economía del kit,gold_special,54282.66,"3 compras juntas, 147.0× más de lo esperable, confianza 100%","MLA1315723041, MLA822754563","MLAU209301112, MLAU285381501",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209301112
se compran juntos,2,3,113.4,0.6,Pinza Bulit Universal Aislada 10 + Pinza Bulit De Punta Semiredonda,"CR0160000000PZAP8PU8, CR016000000PZAP10PS6",59369.46,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,59369.46,"3 compras juntas, 113.4× más de lo esperable, confianza 60%","MLA932410161, MLA2624508686","MLAU268238176, MLAU3645205975",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU268238176
se compran juntos,2,2,110.2,0.5,Sellador Multiuso Perbond En Car + Sellador Multiuso Perbond En Car,"CR016000000000PBD400, CR01600000000PBD400B",55592.67,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,55592.67,"2 compras juntas, 110.2× más de lo esperable, confianza 50%","MLA841945693, MLA814188350","MLAU208223045, MLAU208600679",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208223045
se compran juntos,2,2,94.5,0.5,Pinza Bulit Universal Aislada 10 + Alicate Aislado Bulit Profesiona,"CR0160000000PZAP8PU8, CR016000000PZAP10AL7",62983.0,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,62983.0,"2 compras juntas, 94.5× más de lo esperable, confianza 50%","MLA932410161, MLA3037708514","MLAU268238176, MLAU3843934688",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU268238176
se compran juntos,2,9,44.1,0.6,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC17, CR016000000LLV8VAC19",55131.28,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,55131.28,"9 compras juntas, 44.1× más de lo esperable, confianza 60%","MLA866187994, MLA866188938","MLAU208245191, MLAU294825217",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208245191
se compran juntos,2,3,66.1,0.5,Sellador Multiuso Perbond En Car + Sellador Suprabond Perbond Premi,"CR01600000000PBD400B, CR01600000000PBDP310",57438.02,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,57438.02,"3 compras juntas, 66.1× más de lo esperable, confianza 50%","MLA814188350, MLA861877044","MLAU208600679, MLAU240057356",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208600679
se compran juntos,2,2,82.7,0.5,Candado De Aleación Bulit 10.000 + Candado De Aleación Bulit 10.000,"CR016000000CDBC565CA, CR016000000CDBC565CR",53849.27,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,53849.27,"2 compras juntas, 82.7× más de lo esperable, confianza 50%","MLA813051529, MLA813052944","MLAU265525455, MLAU208210829",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU265525455
se compran juntos,2,2,54.0,0.29,Pistola Encoladora Suprabond Hot + Barras Suprabond Gruesas Ultratr,"CR016000000000CPX300, CR01600000CHMG30UT17",61894.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,61894.0,"2 compras juntas, 54.0× más de lo esperable, confianza 29%","MLA1139190965, MLA842890739","MLAU218128324, MLAU291003858",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU218128324
se compran juntos,2,11,22.1,0.73,Pistola Encoladora Suprabond Sil + Barras Suprabond Finas Ultratran,"CR0160000000CPHX200R, CR01600000CHMF30UT41",56814.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,56814.0,"11 compras juntas, 22.1× más de lo esperable, confianza 73%","MLA1918162600, MLA1518210614","MLAU1536951475, MLAU209426944",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,2,47.2,0.5,Candado Bulit Doble Traba Resist + Candado Bulit Doble Traba Resist,"CR01600000000CDBWR50, CR0160000000CDBWR50L",59234.74,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,59234.74,"2 compras juntas, 47.2× más de lo esperable, confianza 50%","MLA932731275, MLA932732606","MLAU311784419, MLAU313731560",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU311784419
se compran juntos,2,2,46.4,0.67,Cadena Bulit Máxima Seguridad De + Candado Bulit Doble Traba Resist,"CR016000000000CAD385, CR0160000000CDBWR40L",55957.49,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,55957.49,"2 compras juntas, 46.4× más de lo esperable, confianza 67%","MLA866641571, MLA932732117","MLAU294779237, MLAU295795513",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU294779237
se compran juntos,2,2,32.7,0.22,Candado Bulit Reforzado Acero Ni + Candados Hermanados Bulit - Dobl,"CR01600000000CDBAS50, CR016000000CDBAR40X2",58132.43,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,58132.43,"2 compras juntas, 32.7× más de lo esperable, confianza 22%","MLA822754563, MLA916068139","MLAU285381501, MLAU209311794",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU285381501
se compran juntos,2,5,19.5,0.29,Mosquitero Ventana Suprabond Aut + Mosquitero Ventana Suprabond Aut,"CR016000000AFXMV2X2N, CR0160000AFXMV13X16N",60197.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,60197.0,"5 compras juntas, 19.5× más de lo esperable, confianza 29%","MLA2058567622, MLA2058875680","MLAU3133539519, MLAU3138997632",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3133539519
se compran juntos,2,3,14.9,0.21,Candado Bulit Doble Traba Resist + Candado Bulit Doble Traba Resist,"CR01600000000CDBWR50, CR0160000000CDBWR40L",56728.23,-1631.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,56728.23,"3 compras juntas, 14.9× más de lo esperable, confianza 21%","MLA932731275, MLA932732117","MLAU311784419, MLAU295795513",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU311784419
se compran juntos,2,4,12.0,0.4,Pistola Encoladora Suprabond Sil + Barras Suprabond Finas Máxima Ad,"CR0160000000CPHX200R, CR01600000CHMF30UN41",56814.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,56814.0,"4 compras juntas, 12.0× más de lo esperable, confianza 40%","MLA1918162600, MLA1139034797","MLAU1536951475, MLAU290027160",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,2,12.2,0.29,Pistola Encoladora Suprabond Hot + Barras Suprabond Gruesas Univers,"CR016000000000CPX300, CR01600000CHMG30UN17",61894.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,61894.0,"2 compras juntas, 12.2× más de lo esperable, confianza 29%","MLA1139190965, MLA848001898","MLAU218128324, MLAU209363244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU218128324
se compran juntos,2,2,8.5,0.2,Barras Suprabond Finas Máxima Ad + Barras Suprabond Gruesas Univers,"CR01600000CHMF30UN41, CR01600000CHMG30UN17",58254.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,58254.0,"2 compras juntas, 8.5× más de lo esperable, confianza 20%","MLA1139034797, MLA848001898","MLAU290027160, MLAU209363244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU290027160
se compran juntos,2,5,4.8,0.16,Pistola Encoladora Suprabond Sil + Barras Suprabond Gruesas Univers,"CR0160000000CPHX200R, CR01600000CHMG30UN17",56814.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,56814.0,"5 compras juntas, 4.8× más de lo esperable, confianza 16%","MLA1918162600, MLA848001898","MLAU1536951475, MLAU209363244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,2,5.7,0.13,Barras Suprabond Finas Ultratran + Barras Suprabond Gruesas Univers,"CR01600000CHMF30UT41, CR01600000CHMG30UN17",58254.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,58254.0,"2 compras juntas, 5.7× más de lo esperable, confianza 13%","MLA1518210614, MLA848001898","MLAU209426944, MLAU209363244",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209426944
se compran juntos,2,4,3.2,0.11,Pistola Encoladora Suprabond Sil + Pistola Encoladora Silicona Supr,"CR0160000000CPHX200R, CR01600000CHMF10UT25 + CR01600000000CPHX100",60487.0,-1631.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_pro,60487.0,"4 compras juntas, 3.2× más de lo esperable, confianza 11%","MLA1918162600, MLA3366502794","MLAU1536951475, MLAU209268740",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU1536951475
se compran juntos,2,3,198.4,0.75,Candado Bulit Reforzado Acero Ni + Candado Acero Niquelado N° 50 Ar,"CR0160000000CDBAR30L, CR0160000000CDBAR50L",43100.56,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,43100.56,"3 compras juntas, 198.4× más de lo esperable, confianza 75%","MLA909669357, MLA812619468","MLAU209438002, MLAU283364283",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209438002
se compran juntos,2,7,36.3,0.47,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC16, CR016000000LLV8VAC19",50886.0,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,50886.0,"7 compras juntas, 36.3× más de lo esperable, confianza 47%","MLA866188077, MLA866188938","MLAU208198725, MLAU294825217",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208198725
se compran juntos,2,5,36.8,0.42,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC18, CR016000000LLV8VAC19",50429.0,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,50429.0,"5 compras juntas, 36.8× más de lo esperable, confianza 42%","MLA866187969, MLA866188938","MLAU296229008, MLAU294825217",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU296229008
se compran juntos,2,7,30.3,0.41,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC16, CR016000000LLV8VAC17",49893.28,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,49893.28,"7 compras juntas, 30.3× más de lo esperable, confianza 41%","MLA866188077, MLA866187994","MLAU208198725, MLAU208245191",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208198725
se compran juntos,2,5,30.6,0.42,Llave Criquet Articulada Bulit S + Llave Criquet Articulada Bulit S,"CR016000000LLV8VAC17, CR016000000LLV8VAC18",49436.28,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,49436.28,"5 compras juntas, 30.6× más de lo esperable, confianza 42%","MLA866187994, MLA866187969","MLAU208245191, MLAU296229008",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208245191
se compran juntos,2,2,40.7,0.4,Candado Bulit De Aleación Alumin + Candado De Aleación Aluminio 4 C,"CR016000000CDBC330AR, CR016000000CDBC440AR",46110.78,-2131.0,cargo fijo,True,0.0,0.15,Bulit,0.0,la economía del kit,gold_special,46110.78,"2 compras juntas, 40.7× más de lo esperable, confianza 40%","MLA839337332, MLA1459702346","MLAU208215085, MLAU243961034",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208215085
se compran juntos,2,2,37.8,0.4,Sellador Silicona Suprabond Neut + Sellador Suprabond Poliuretano C,"CR0160000000GFXC280T, CR0160000000GPUC310G",53979.51,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,53979.51,"2 compras juntas, 37.8× más de lo esperable, confianza 40%","MLA1387670353, MLA817644970","MLAU208160457, MLAU237350798",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU208160457
se compran juntos,2,2,36.8,0.33,Zócalo Burlete Suprabond Doble B + Zócalo Burlete Suprabond Doble B,"CR0160000000000ZNODB, CR0160000000ZNODM120",52522.2,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,52522.2,"2 compras juntas, 36.8× más de lo esperable, confianza 33%","MLA1118361790, MLA1118342599","MLAU209266352, MLAU240705468",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU209266352
se compran juntos,2,2,33.1,0.5,Mosquitero Suprabond Autoadhesiv + Mosquitero Ventana Suprabond Aut,"CR01600000AFXMV1X12N, CR0160000AFXMV13X16N",50739.71,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,50739.71,"2 compras juntas, 33.1× más de lo esperable, confianza 50%","MLA2058567964, MLA2058875680","MLAU3139001074, MLAU3138997632",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU3139001074
se compran juntos,2,2,22.0,0.33,Zócalo Doble Burlete Suprabond B + Zócalo Burlete Suprabond Doble B,"CR0160000000000ZNODN, CR0160000000ZNODM120",51353.14,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,51353.14,"2 compras juntas, 22.0× más de lo esperable, confianza 33%","MLA3532432406, MLA1118342599","MLAU4188796408, MLAU240705468",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU4188796408
se compran juntos,2,5,13.5,0.36,Nuevo Adhesivo Suprabond Erpox B + Sellador Suprabond Baños Cocinas,"CR016000000000000EXB, CR0160000000GFXB280T",46434.34,-2131.0,cargo fijo,True,0.0,0.15,Suprabond,0.0,la economía del kit,gold_special,46434.34,"5 compras juntas, 13.5× más de lo esperable, confianza 36%","MLA857064687, MLA827116200","MLAU277466514, MLAU209400002",https://vendedores.mercadolibre.com.ar/publicar/kit?pre_charged_ups=MLAU277466514
